model_type,target,n_test_pos,pos_rate,roc_auc,pr_auc,precision,recall,f1,accuracy
baseline_focal_weighted,heart_failure_acute,993,0.040069405,0.9192644361554464,0.3406740615532831,0.536,0.067472306143001,0.1198568872987477,0.960293761601162
baseline_focal_weighted,brady_heart_block_conduction,380,0.01533371,0.8976393220572947,0.1893923658801359,0.5757575757575758,0.05,0.0920096852300242,0.9848680493906868
baseline_focal_weighted,ami_stemi,55,0.0022193529,0.9078188362371644,0.1671532735901097,0.5333333333333333,0.1454545454545454,0.2285714285714285,0.9978209991122589
baseline_focal_weighted,valvular_endocardial_disease,622,0.025098862,0.8758203948489173,0.1592343216800347,0.0,0.0,0.0,0.9749011379226858
baseline_focal_weighted,stroke_tia,359,0.01448632,0.8464677856858295,0.1485845129684158,0.6153846153846154,0.022284122562674,0.043010752688172,0.9856347348882252
baseline_focal_weighted,heart_failure_chronic,700,0.028246308,0.8901287565104941,0.1467369146581876,0.0,0.0,0.0,0.9717536921959486
baseline_focal_weighted,cardiomyopathy_myocarditis,280,0.011298523,0.891800086290332,0.1347766580171787,0.25,0.0107142857142857,0.0205479452054794,0.9884593656686304
baseline_focal_weighted,ventricular_arrhythmias_arrest,174,0.007021225,0.8932848676442013,0.134049602415002,0.375,0.0172413793103448,0.0329670329670329,0.9928980711806956
baseline_focal_weighted,ami_nstemi,304,0.012266968,0.8650920697855432,0.1187860038510329,1.0,0.0032894736842105,0.0065573770491803,0.9877733839076748
baseline_focal_weighted,supraventricular_tachyarrhythmias,164,0.0066177063,0.787785533686436,0.0757907786330002,0.5,0.048780487804878,0.0888888888888888,0.9933822936001936
baseline_focal_weighted,aortic_peripheral_vascular,408,0.016463563,0.8338448676426343,0.0615663339722882,0.0,0.0,0.0,0.9835364377370672
baseline_focal_weighted,pe_dvt_venous_thromboembolism,327,0.013195061,0.7694425947427622,0.0397300299715253,0.0,0.0,0.0,0.9868049390686788
baseline_focal_weighted,unstable_angina_ac_ischemia,106,0.004277298,0.8180295879886346,0.024254412034107,0.0,0.0,0.0,0.9957227019611008
baseline_focal_weighted,pericardial_disease_tamponade,108,0.004358002,0.7886589272258397,0.0222365188723617,0.125,0.0092592592592592,0.0172413793103448,0.9953998870147688
nogate_bce_weighted_weighted,hypertension_crisis,5872,0.23694617,0.8669108665095093,0.5997169898971276,0.3854399579113508,0.9981267029972752,0.5561248695322136,0.6224679202647082
nogate_bce_weighted_weighted,afib_aflutter,1834,0.07400533,0.9191390986097436,0.574064381345461,0.1369092843032973,0.9825517993456924,0.2403307548679648,0.5403115164232104
nogate_bce_weighted_weighted,chronic_ischemic_disease,1980,0.079896696,0.8678103063792915,0.3495010507130468,0.1345799494983962,0.995959595959596,0.2371189803402874,0.4879751432491324
nogate_bce_weighted_weighted,heart_failure_acute,993,0.040069405,0.914707695556228,0.3164811291435554,0.0818624978988065,0.9808660624370594,0.1511131797378015,0.5584295052860947
nogate_bce_weighted_weighted,ami_stemi,55,0.0022193529,0.7653474119199843,0.192010147734066,0.0188902007083825,0.5818181818181818,0.0365923384791309,0.9320071019288192
nogate_bce_weighted_weighted,heart_failure_chronic,700,0.028246308,0.8869670886376309,0.1601993512320505,0.0490134119794958,0.9971428571428572,0.0934341744193829,0.4534339439916068
nogate_bce_weighted_weighted,valvular_endocardial_disease,622,0.025098862,0.8827807915078469,0.1566810205986909,0.0406429691583899,1.0,0.0781112645987693,0.4075538697441691
nogate_bce_weighted_weighted,brady_heart_block_conduction,380,0.01533371,0.8815853640124407,0.1314318296759489,0.029725547683036,0.9605263157894736,0.0576664823445769,0.5186425631506739
nogate_bce_weighted_weighted,cardiomyopathy_myocarditis,280,0.011298523,0.8866152325757664,0.1266773615612116,0.0231432594156986,0.9392857142857144,0.0451734799038131,0.551367928335082
nogate_bce_weighted_weighted,ventricular_arrhythmias_arrest,174,0.007021225,0.8511926782057606,0.108271689845323,0.0150179246197073,0.8908045977011494,0.0295378751786565,0.5890162214510531
nogate_bce_weighted_weighted,ami_nstemi,304,0.012266968,0.8661951010789495,0.1055981217000074,0.0201471270461925,1.0,0.039498473332034,0.4033976273101444
